category,device,vendor,product,cve_count,facet,allowed_values,Value,Confidence,Reasoning
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,capturesAV,true|false|unsure,true,Low,Smart Bravia class often includes voice mic path.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudOptional,Low,Local HDMI playback works; smart features use cloud.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,AndroidDerived,High,Sony Bravia smart TVs of this era are Android TV-derived.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail consumer television.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,Low,Voice mic / smart features can capture room audio.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,Low,TV firmware updates are typically user-approved OTA.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,formFactor,Fixed|Portable|Worn|unsure,Fixed,High,Wall/stand mounted television.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,hasWebAdminUI,true|false|unsure,false,High,On-TV settings/app; not a LAN web admin appliance.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor television.
streaming,sony:xbr-65x930c,sony,xbr-65x930c,2,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the model name alone.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,actuatesPhysical,true|false|unsure,false,High,"XBR-75X850D Display/media device, no home actuator."
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,NoActuation,High,No physical home actuation on a TV.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,capturesAV,true|false|unsure,true,Low,Smart Bravia class often includes voice mic path.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,CloudOptional,Low,Local HDMI playback works; smart features use cloud.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,AndroidDerived,High,Sony Bravia smart TVs of this era are Android TV-derived.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,RetailConsumer,High,Retail consumer television.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,AvStreamData,Low,Voice mic / smart features can capture room audio.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,OtaUserInitiated,Low,TV firmware updates are typically user-approved OTA.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,formFactor,Fixed|Portable|Worn|unsure,Fixed,High,Wall/stand mounted television.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,hasWebAdminUI,true|false|unsure,false,High,On-TV settings/app; not a LAN web admin appliance.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,placement,Either|Indoor|Outdoor|unsure,Indoor,High,Indoor television.
streaming,sony:xbr-75x850d,sony,xbr-75x850d,2,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,unsure,Low,Support window not knowable from the model name alone.
