Verdicts,Review Reason,cve_id,description,cpe_strings,Difference Type,published,cvss_score,cvss_version,cwe_ids,Claude Judgment,Claude Confidence,Claude Reasoning,Codex Judgment,Codex Confidence,Codex Reasoning,Gemini Judgment,Gemini Confidence,Gemini Reasoning,Human Verdict 1,Human Notes 1,Human Verdict 2,Human Notes 2
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11640,A vulnerability was found in Tomofun Furbo 360 and Furbo Mini. This affects an unknown function of the component Bluetooth Low Energy. The manipulation results in cleartext transmission of sensitive information. Access to the local network is required for this attack. Attacks of this nature are highly complex. The exploitability is reported as difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,5.3,3.1,CWE-310|CWE-319,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11641,A vulnerability was determined in Tomofun Furbo 360 and Furbo Mini. This impacts an unknown function of the component Trial Restriction Handler. This manipulation causes improper access controls. It is feasible to perform the attack on the physical device. The attack is considered to have high complexity. The exploitability is said to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,6.4,3.1,CWE-266|CWE-284,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11642,A vulnerability was identified in Tomofun Furbo 360 and Furbo Mini. Affected is an unknown function of the component Registration Handler. Such manipulation leads to denial of service. The attack can be executed directly on the physical device. The attack requires a high level of complexity. The exploitability is told to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,4.0,3.1,CWE-404,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11643,A security flaw has been discovered in Tomofun Furbo 360 and Furbo Mini. Affected by this vulnerability is an unknown functionality of the file /squashfs-root/furbo_img of the component MQTT Client Certificate. Performing manipulation results in hard-coded credentials. The attack may be initiated remotely. The attack's complexity is rated as high. The exploitation appears to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,8.1,3.1,CWE-259|CWE-798,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11644,A weakness has been identified in Tomofun Furbo 360 and Furbo Mini. Affected by this issue is some unknown functionality of the component UART Interface. Executing manipulation can lead to insecure storage of sensitive information. The physical device can be targeted for the attack. This attack is characterized by high complexity. The exploitation is known to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,4.2,3.1,CWE-200|CWE-922,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11646,A vulnerability was detected in Tomofun Furbo 360 and Furbo Mini. This vulnerability affects unknown code of the component GATT Service. The manipulation results in improper access controls. The attack can only be performed from the local network. The exploit is now public and may be used. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,8.1,3.1,CWE-266|CWE-284,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11647,A flaw has been found in Tomofun Furbo 360 and Furbo Mini. This issue affects some unknown processing of the component GATT Service. This manipulation of the argument DeviceToken causes information disclosure. The attack is only possible within the local network. A high degree of complexity is needed for the attack. The exploitability is assessed as difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,6.8,3.1,CWE-200|CWE-284,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11648,A vulnerability has been found in Tomofun Furbo 360 and Furbo Mini. Impacted is an unknown function of the file TF_FQDN.json of the component GATT Interface URL Handler. Such manipulation leads to server-side request forgery. The attack may be performed from remote. Attacks of this nature are highly complex. The exploitability is considered difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,7.4,3.1,CWE-918,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11649,A vulnerability was found in Tomofun Furbo 360 and Furbo Mini. The affected element is an unknown function of the component Root Account Handler. Performing manipulation results in use of hard-coded password. The attack must be initiated from a local position. The attack is considered to have high complexity. The exploitability is described as difficult. The exploit has been made public and could be used. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,6.3,3.1,CWE-255|CWE-259,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2025-11650,A vulnerability was determined in Tomofun Furbo 360 and Furbo Mini. The impacted element is an unknown function of the file /etc/shadow of the component Password Handler. Executing manipulation can lead to use of weak hash. The physical device can be targeted for the attack. The attack requires a high level of complexity. The exploitability is regarded as difficult. The exploit has been publicly disclosed and may be utilized. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,keyword_only,2025-10-12,4.0,3.1,CWE-327|CWE-328,No,Low,"Furbo/Tomofun is a consumer pet camera; the dedicated 'pet' category claims pet cameras, so it belongs there (parallel to the doorbell/babymonitor redirects) rather than 'cameras'.",Yes,High,,Yes,High,,,,,
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2026-27785,Specific firmware versions of Milesight AIOT camera firmware contain hard-coded credentials.,,keyword_only,2026-04-28,8.8,3.1,CWE-798,No,Low,Milesight AIOT cameras are marketed for commercial IoT deployments rather than residential consumer use,Yes,High,,Yes,High,,,,,
C:No/Low  X:No/High  G:Yes/High,judgments not unanimous,CVE-2023-28361,A Cross-site WebSocket Hijacking (CSWSH) vulnerability found in UniFi OS 2.5 and earlier allows a malicious actor to access certain confidential information by persuading a UniFi OS user to visit a malicious webpage.Affected Products:Cloud Key Gen2Cloud Key Gen2 PlusUNVRUNVR ProfessionalUDMUDM ProfessionalUDM SEUDRMitigation:Update affected products to UniFi OS 3.0.13 or later.,cpe:2.3:o:uni:unifi_os:*:*:*:*:*:*:*:*|cpe:2.3:h:uni:cloud_key_gen2:-:*:*:*:*:*:*:*|cpe:2.3:h:uni:cloud_key_gen2_plus:-:*:*:*:*:*:*:*|cpe:2.3:h:uni:ubiquiti_networks_unifi_dream_machine:-:*:*:*:*:*:*:*|cpe:2.3:h:uni:ubiquiti_networks_unifi_dream_machine_professional:-:*:*:*:*:*:*:*|cpe:2.3:h:uni:ubiquiti_networks_unifi_dream_machine_se:-:*:*:*:*:*:*:*|cpe:2.3:h:uni:unifi_dream_router:-:*:*:*:*:*:*:*|cpe:2.3:h:uni:unifi_protect_network_video_recorder:-:*:*:*:*:*:*:*|cpe:2.3:h:uni:unifi_protect_network_video_recorder_professional:-:*:*:*:*:*:*:*,intersection,2023-05-11,6.5,3.1,CWE-352,No,Low,"Flaw is in UniFi OS on Ubiquiti prosumer/enterprise gateways and UNVR — enterprise networking/NVR infrastructure, out of consumer camera scope.",No,High,,Yes,High,,,,,
C:No/Low  X:Maybe/Low  G:Yes/High,both strong reviewers low confidence; judgments not unanimous,CVE-2021-22882,UniFi Protect before v1.17.1 allows an attacker to use spoofed cameras to perform a denial-of-service attack that may cause the UniFi Protect controller to crash.,cpe:2.3:a:ui:unifi_protect_controller:*:*:*:*:*:*:*:*|cpe:2.3:h:ui:unifi_cloud_key_plus:-:*:*:*:*:*:*:*|cpe:2.3:h:ui:unifi_dream_machine_pro:-:*:*:*:*:*:*:*|cpe:2.3:h:ui:unifi_network_video_recorder:-:*:*:*:*:*:*:*,intersection,2021-02-23,7.5,3.1,CWE-400,No,Low,"UniFi Protect is a prosumer/enterprise surveillance controller on Ubiquiti Cloud Key/Dream Machine/NVR, not a consumer camera.",Maybe,Low,UniFi Protect is camera/NVR software that can be home or SMB; CPE also lists Dream Machine Pro / NVR hardware so residential scope is unclear.,Yes,High,,,,,
