Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Claude Judgment,Claude Confidence,Claude Reasoning
intersection,CVE-2019-10956,2020-01-17,"Geutebruck IP Cameras G-Code(EEC-2xxx), G-Cam(EBC-21xx/EFD-22xx/ETHC-22xx/EWPC-22xx): All versions 1.12.0.25 and prior may allow a remote authenticated user, using a specially crafted URL command, to execute commands as root.",7.2,3.1,CWE-78,cpe:2.3:o:geutebrueck:g-code_eec-2400_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-code_eec-2400:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ebc-2110_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ebc-2110:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ebc-2111_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ebc-2111:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_efd-2240_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_efd-2240:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_efd-2241_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_efd-2241:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_efd-2250_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_efd-2250:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2230_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2230:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2240_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2240:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2239_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2239:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2249_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2249:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ewpc-2270_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ewpc-2270:-:*:*:*:*:*:*:*,No,Low,"The affected cameras belong to a German vendor's professional video-security line sold into commercial and critical-infrastructure sites. Root command execution matters in any deployment, but consumer residential use is not this product line's market."
intersection,CVE-2019-10957,2020-01-17,"Geutebruck IP Cameras G-Code(EEC-2xxx), G-Cam(EBC-21xx/EFD-22xx/ETHC-22xx/EWPC-22xx): All versions 1.12.0.25 and prior may allow a remote authenticated attacker with access to event configuration to store malicious code on the server, which could later be triggered by a legitimate user resulting in code execution within the user’s browser.",4.8,3.1,CWE-79,cpe:2.3:o:geutebrueck:g-code_eec-2400_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-code_eec-2400:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ebc-2110_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ebc-2110:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ebc-2111_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ebc-2111:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_efd-2240_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_efd-2240:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_efd-2241_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_efd-2241:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_efd-2250_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_efd-2250:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2230_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2230:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2240_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2240:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2239_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2239:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2249_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2249:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ewpc-2270_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ewpc-2270:-:*:*:*:*:*:*:*,No,Low,These are professional video-security cameras sold to commercial installers rather than consumer home cameras. The stored-code flaw in event configuration presupposes an operator console typical of a managed installation.
intersection,CVE-2019-10958,2020-01-17,"Geutebruck IP Cameras G-Code(EEC-2xxx), G-Cam(EBC-21xx/EFD-22xx/ETHC-22xx/EWPC-22xx): All versions 1.12.0.25 and prior may allow a remote authenticated attacker with access to network configuration to supply system commands to the server, leading to remote code execution as root.",7.2,3.1,CWE-78,cpe:2.3:o:geutebrueck:g-code_eec-2400_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-code_eec-2400:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ebc-2110_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ebc-2110:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ebc-2111_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ebc-2111:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_efd-2240_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_efd-2240:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_efd-2241_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_efd-2241:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_efd-2250_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_efd-2250:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2230_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2230:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2240_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2240:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2239_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2239:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ethc-2249_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ethc-2249:-:*:*:*:*:*:*:*|cpe:2.3:o:geutebrueck:g-cam_ewpc-2270_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:g-cam_ewpc-2270:-:*:*:*:*:*:*:*,No,Low,"The affected models are professional network cameras from a vendor serving commercial and critical-infrastructure surveillance. The command-injection flaw is deployment-independent, but residential use is not this line's primary market."
intersection,CVE-2012-6451,2020-01-24,Lorex LNC116 and LNC104 IP Cameras have a Remote Authentication Bypass Vulnerability,9.8,3.1,CWE-287,cpe:2.3:o:lorextechnology:lnc116_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:lorextechnology:lnc116:-:*:*:*:*:*:*:*|cpe:2.3:o:lorextechnology:lnc104_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:lorextechnology:lnc104:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2013-1594,2020-01-24,An Information Disclosure vulnerability exists via a GET request in Vivotek PT7135 IP Camera 0300a and 0400a due to wireless keys and 3rd party credentials stored in clear text.,7.5,3.1,CWE-200,cpe:2.3:o:vivotek:pt7135_firmware:0300a:*:*:*:*:*:*:*|cpe:2.3:o:vivotek:pt7135_firmware:0400a:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:pt7135:-:*:*:*:*:*:*:*,No,Low,"Vivotek network cameras are sold through security integrators into commercial surveillance installations rather than consumer retail. The cleartext storage of wireless keys would affect any deployment, but the residential criterion rests on the vendor's primary market."
intersection,CVE-2013-1595,2020-01-24,"A Buffer Overflow vulnerability exists in Vivotek PT7135 IP Camera 0300a and 0400a via a specially crafted packet in the Authorization header field sent to the RTSP service, which could let a remote malicious user execute arbitrary code or cause a Denial of Service.",9.8,3.1,CWE-120,cpe:2.3:o:vivotek:pt7135_firmware:0300a:*:*:*:*:*:*:*|cpe:2.3:o:vivotek:pt7135_firmware:0400a:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:pt7135:-:*:*:*:*:*:*:*,No,Low,"The affected pan-tilt network camera comes from a vendor whose channel is commercial surveillance integration rather than consumer retail. The RTSP buffer overflow is deployment-independent, but home use is not this product line's market."
intersection,CVE-2013-1596,2020-01-24,An Authentication Bypass Vulnerability exists in Vivotek PT7135 IP Camera 0300a and 0400a via specially crafted RTSP packets to TCP port 554.,5.3,3.1,CWE-287,cpe:2.3:o:vivotek:pt7135_firmware:0300a:*:*:*:*:*:*:*|cpe:2.3:o:vivotek:pt7135_firmware:0400a:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:pt7135:-:*:*:*:*:*:*:*,No,Low,"This network camera belongs to a professional surveillance vendor's product line sold through integrators. The RTSP authentication bypass matters in any deployment, but residential use is not established by the record."
intersection,CVE-2013-1597,2020-01-24,"A Directory Traversal vulnerability exists in Vivotek PT7135 IP Cameras 0300a and 0400a via a specially crafted GET request, which could let a malicious user obtain user credentials.",6.5,3.1,CWE-22,cpe:2.3:o:vivotek:pt7135_firmware:0300a:*:*:*:*:*:*:*|cpe:2.3:o:vivotek:pt7135_firmware:0400a:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:pt7135:-:*:*:*:*:*:*:*,No,Low,"The affected camera is from a vendor whose network cameras serve commercial surveillance installations rather than households. The traversal flaw is deployment-independent, so exclusion rests on the vendor's primary market."
intersection,CVE-2013-1598,2020-01-24,"A Command Injection vulnerability exists in Vivotek PT7135 IP Cameras 0300a and 0400a via the system.ntp parameter to the farseer.out binary file, which cold let a malicious user execute arbitrary code.",8.8,3.1,CWE-78,cpe:2.3:o:vivotek:pt7135_firmware:0300a:*:*:*:*:*:*:*|cpe:2.3:o:vivotek:pt7135_firmware:0400a:*:*:*:*:*:*:*|cpe:2.3:h:vivotek:pt7135:-:*:*:*:*:*:*:*,No,Low,"The affected pan-tilt network camera is part of a professional surveillance product line sold through security integrators. Command injection would matter in any deployment, but consumer residential use is not this vendor's market."
intersection,CVE-2013-1599,2020-01-28,"A Command Injection vulnerability exists in the /var/www/cgi-bin/rtpd.cgi script in D-Link IP Cameras DCS-3411/3430 firmware 1.02, DCS-5605/5635 1.01, DCS-1100L/1130L 1.04, DCS-1100/1130 1.03, DCS-1100/1130 1.04_US, DCS-2102/2121 1.05_RU, DCS-3410 1.02, DCS-5230 1.02, DCS-5230L 1.02, DCS-6410 1.00, DCS-7410 1.00, DCS-7510 1.00, and WCS-1100 1.02, which could let a remote malicious user execute arbitrary commands through the camera’s web interface.",9.8,3.1,CWE-78,cpe:2.3:o:dlink:dcs-3411_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3411:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-3430_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3430:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5605_firmware:1.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5605:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5635_firmware:1.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5635:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100l_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1100l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130l_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1130l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100_firmware:1.03:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1100:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130_firmware:1.03:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1130:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2102_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2102:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2121_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2121:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-3410_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5230_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5230:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5230l_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5230l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-6410_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-6410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-7410_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-7410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-7510_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-7510:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:wcs-1100_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:wcs-1100:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2013-1602,2020-01-28,"An Information Disclosure vulnerability exists due to insufficient validation of authentication cookies for the RTSP session in D-Link DCS-5635 1.01, DCS-1100L 1.04, DCS-1130L 1.04, DCS-1100 1.03/1.04_US, DCS-1130 1.03/1.04_US , DCS-2102 1.05_RU/1.06/1.06_FR/1.05_TESCO, DCS-2121 1.05_RU/1.06/1.06_FR/1.05_TESCO, DCS-3410 1.02, DCS-5230 1.02, DCS-5230L 1.02, DCS-6410 1.0, DCS-7410 1.0, DCS-7510 1.0, and WCS-1100 1.02, which could let a malicious user obtain unauthorized access to video streams.",7.5,3.1,CWE-200,cpe:2.3:o:dlink:dcs-3411_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3411:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-3430_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3430:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5605_firmware:1.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5605:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5635_firmware:1.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5635:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100l_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1100l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130l_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1130l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100_firmware:1.03:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1100:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130_firmware:1.03:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1130:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2102_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2102_firmware:1.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2102:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2121_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2121_firmware:1.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2121:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-3410_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5230_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5230:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5230l_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5230l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-6410_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-6410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-7410_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-7410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-7510_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-7510:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:wcs-1100_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:wcs-1100:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2013-1603,2020-01-28,"An Authentication vulnerability exists in D-LINK WCS-1100 1.02, TESCO DCS-2121 1.05_TESCO, TESCO DCS-2102 1.05_TESCO, DCS-7510 1.00, DCS-7410 1.00, DCS-6410 1.00, DCS-5635 1.01, DCS-5605 1.01, DCS-5230L 1.02, DCS-5230 1.02, DCS-3430 1.02, DCS-3411 1.02, DCS-3410 1.02, DCS-2121 1.06_FR, DCS-2121 1.06, DCS-2121 1.05_RU, DCS-2102 1.06_FR, DCS-2102 1.06, DCS-2102 1.05_RU, DCS-1130L 1.04, DCS-1130 1.04_US, DCS-1130 1.03, DCS-1100L 1.04, DCS-1100 1.04_US, and DCS-1100 1.03 due to hard-coded credentials that serve as a backdoor, which allows remote attackers to access the RTSP video stream.",5.3,3.1,CWE-798,cpe:2.3:o:dlink:dcs-3411_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3411:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-3430_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3430:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5605_firmware:1.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5605:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5635_firmware:1.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5635:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100l_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1100l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130l_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1130l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100_firmware:1.03:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1100:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130_firmware:1.03:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1130:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2102_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2102_firmware:1.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2102:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2121_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2121_firmware:1.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2121:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-3410_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5230_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5230:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5230l_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5230l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-6410_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-6410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-7410_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-7410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-7510_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-7510:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:wcs-1100_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:wcs-1100:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2013-2567,2020-01-29,"An Authentication Bypass vulnerability exists in the web interface in Zavio IP Cameras through 1.6.03 due to a hardcoded admin account found in boa.conf, which lets a remote malicious user obtain sensitive information.",7.5,3.1,CWE-798,cpe:2.3:o:zavio:f3105_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:zavio:f3105:-:*:*:*:*:*:*:*|cpe:2.3:o:zavio:f312a_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:zavio:f312a:-:*:*:*:*:*:*:*,Yes,Low,"The named models are small indoor network cameras from a Taiwanese vendor selling into both consumer and small-business channels. The hardcoded admin account affects the camera's own web interface, but the record gives no deployment context to confirm residential use."
intersection,CVE-2013-2568,2020-01-29,"A Command Injection vulnerability exists in Zavio IP Cameras through 1.6.3 via the ap parameter to /cgi-bin/mft/wireless_mft.cgi, which could let a remote malicious user execute arbitrary code.",9.8,3.1,CWE-78,cpe:2.3:o:zavio:f3105_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:zavio:f3105:-:*:*:*:*:*:*:*|cpe:2.3:o:zavio:f312a_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:zavio:f312a:-:*:*:*:*:*:*:*,Yes,Low,"The affected products are compact network cameras sold into consumer and small-business channels, and the flaw is command injection in the camera's own wireless-configuration CGI. No deployment context appears in the record, so residential use is inferred from the product class."
intersection,CVE-2013-2569,2020-01-29,"A Security Bypass vulnerability exists in Zavio IP Cameras through 1.6.3 because the RTSP protocol authentication is disabled by default, which could let a malicious user obtain unauthorized access to the live video stream.",7.5,3.1,CWE-287,cpe:2.3:o:zavio:f3105_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:zavio:f3105:-:*:*:*:*:*:*:*|cpe:2.3:o:zavio:f312a_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:zavio:f312a:-:*:*:*:*:*:*:*,Yes,Low,"The affected cameras are compact indoor network cameras aimed at consumer and small-business buyers, and the flaw exposes the live video stream through unauthenticated RTSP. The record supplies no deployment context, so residential use rests on the product class."
intersection,CVE-2013-2570,2020-01-29,"A Command Injection vulnerability exists in Zavio IP Cameras through 1.6.3 in the General.Time.NTP.Server parameter to the sub_C8C8 function of the binary /opt/cgi/view/param, which could let a remove malicious user execute arbitrary code.",9.8,3.1,CWE-78,cpe:2.3:o:zavio:f3105_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:zavio:f3105:-:*:*:*:*:*:*:*|cpe:2.3:o:zavio:f312a_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:zavio:f312a:-:*:*:*:*:*:*:*,Yes,Low,"These are small network cameras sold into consumer and small-business channels, with command injection through an NTP server parameter in the camera's own CGI. The record names no deployment context."
intersection,CVE-2013-2572,2020-01-29,"A Security Bypass vulnerability exists in TP-LINK IP Cameras TL-SC 3130, TL-SC 3130G, 3171G, 4171G, and 3130 1.6.18P12 due to default hard-coded credentials for the administrative Web interface, which could let a malicious user obtain unauthorized access to CGI files.",7.5,3.1,CWE-798,cpe:2.3:o:tp-link:tl-sc_3130_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tl-sc_3130:-:*:*:*:*:*:*:*|cpe:2.3:o:tp-link:tl-sc_3130g_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tl-sc_3130g:-:*:*:*:*:*:*:*|cpe:2.3:o:tp-link:tl-sc_3171g_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tl-sc_3171g:-:*:*:*:*:*:*:*|cpe:2.3:o:tp-link:tl-sc_4171g_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tl-sc_4171g:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2013-2573,2020-01-29,"A Command Injection vulnerability exists in the ap parameter to the /cgi-bin/mft/wireless_mft.cgi file in TP-Link IP Cameras TL-SC 3130, TL-SC 3130G, 3171G. and 4171G 1.6.18P12s, which could let a malicious user execute arbitrary code.",9.8,3.1,CWE-78,cpe:2.3:o:tp-link:tl-sc_3130g_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tl-sc_3130g:-:*:*:*:*:*:*:*|cpe:2.3:o:tp-link:tl-sc_3171g_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tl-sc_3171g:-:*:*:*:*:*:*:*|cpe:2.3:o:tp-link:tl-sc_4171g_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tl-sc_4171g:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2013-2574,2020-01-29,"An Access vulnerability exists in FOSCAM IP Camera FI8620 due to insufficient access restrictions in the /tmpfs/ and /log/ directories, which could let a malicious user obtain sensitive information.",7.5,3.1,CWE-863,cpe:2.3:o:foscam:fi8620_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:foscam:fi8620:-:*:*:*:*:*:*:*,Yes,High,
