Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,AI Judgment,AI Confidence,AI Judgment Reasoning
vendor_only,CVE-2017-14348,2017-09-12,LibRaw before 0.18.4 has a heap-based Buffer Overflow in the processCanonCameraInfo function via a crafted file.,8.8,3.0,CWE-119,cpe:2.3:a:libraw:libraw:*:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'libraw' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2017-14743,2017-09-26,"Faleemi FSC-880 00.01.01.0048P2 devices allow unauthenticated SQL injection via the Username element in an XML document to /onvif/device_service, as demonstrated by reading the admin password.",8.1,3.0,CWE-89,cpe:2.3:o:faleemi:fsc-880_firmware:00.01.01.0048p2:*:*:*:*:*:*:*|cpe:2.3:h:faleemi:fsc-880:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'faleemi' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2016-10140,2017-01-13,"Information disclosure and authentication bypass vulnerability exists in the Apache HTTP Server configuration bundled with ZoneMinder v1.30 and v1.29, which allows a remote unauthenticated attacker to browse all directories in the web root, e.g., a remote unauthenticated attacker can view all CCTV images on the server via the /events URI.",7.5,3.0,CWE-200,cpe:2.3:a:zoneminder:zoneminder:1.30.0:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'zoneminder' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2016-20016,2022-10-19,"MVPower CCTV DVR models, including TV-7104HE 1.8.4 115215B9 and TV7108HE, contain a web shell that is accessible via a /shell URI. A remote unauthenticated attacker can execute arbitrary operating system commands as root. This vulnerability has also been referred to as the ""JAWS webserver RCE"" because of the easily identifying HTTP response server field. Other firmware versions, at least from 2014 through 2019, can be affected. This was exploited in the wild in 2017 through 2022.",9.8,3.1,CWE-78,cpe:2.3:o:mvpower:tv-7104he_firmware:1.8.4_115215b9:*:*:*:*:*:*:*|cpe:2.3:h:mvpower:tv-7104he:-:*:*:*:*:*:*:*|cpe:2.3:o:mvpower:tv7108he_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:mvpower:tv7108he:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'mvpower' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2014-5618,2014-09-09,"The Cartoon Camera (aka com.fingersoft.cartooncamera) application 1.2.2 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,2.0,CWE-310,cpe:2.3:a:fingersoft:cartoon_camera:1.2.2:*:*:*:*:android:*:*,Maybe,Low,"CPE vendor(s) 'fingersoft' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2014-9263,2014-12-08,"Multiple buffer overflows in the PocketNetNVRMediaClientAxCtrl.NVRMediaViewer.1 control in 3S Pocketnet Tech VMS allow remote attackers to execute arbitrary code via a crafted string to the (1) StartRecord, (2) StartRecordEx, (3) StartScheduledRecord, (4) SetDisplayText, (5) GetONVIFDeviceInformation, (6) GetONVIFProfiles, or (7) GetONVIFStreamUri method or a crafted filename to the (8) SaveCurrentImage or (9) SaveCurrentImageEx method.",6.8,2.0,CWE-119,cpe:2.3:a:3s_pocketnet_tech:3s_pocketnet_tech_video_management_software:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) '3s_pocketnet_tech' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2013-3690,2013-10-01,"Cross-site request forgery (CSRF) vulnerability in cgi-bin/users.cgi in Brickcom FB-100Ap, WCB-100Ap, MD-100Ap, WFB-100Ap, OB-100Ae, OSD-040E, and possibly other camera models with firmware 3.1.0.8 and earlier, allows remote attackers to hijack the authentication of administrators for requests that add users.",6.8,2.0,CWE-352,cpe:2.3:o:brickcom:100ap_device_firmware:3.1.0.8:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:fb-100ap:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:md-100ap:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:ob-100ae:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:osd-040e:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:wcb-100ap:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:wfb-100ap:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'brickcom' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2013-3689,2013-10-04,"Brickcom FB-100Ap, WCB-100Ap, MD-100Ap, WFB-100Ap, OB-100Ae, OSD-040E, and possibly other camera models with firmware 3.0.6.16C1 and earlier, do not properly restrict access to configfile.dump, which allow remote attackers to obtain sensitive information (user names, passwords, and configurations) via a get action.",7.8,2.0,CWE-264,cpe:2.3:o:brickcom:100ap_device_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:fb-100ap:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:md-100ap:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:ob-100ae:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:osd-040e:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:wcb-100ap:-:*:*:*:*:*:*:*|cpe:2.3:h:brickcom:wfb-100ap:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'brickcom' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2013-1391,2019-10-30,"Authentication bypass vulnerability in the the web interface in Hunt CCTV, Capture CCTV, Hachi CCTV, NoVus CCTV, and Well-Vision Inc DVR systems allows a remote attacker to retrieve the device configuration.",7.5,3.1,CWE-287,cpe:2.3:o:huntcctv:dvr-04ch_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:dvr-04ch:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:dvr-04nc_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:dvr-04nc:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:dvr-08ch_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:dvr-08ch:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:dvr-08nc_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:dvr-08nc:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:dvr-16ch_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:dvr-16ch:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:dr6-704a4h_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:dr6-704a4h:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:dr6-708a4h_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:dr6-708a4h:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:dr6-7316a4h_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:dr6-7316a4h:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:dr6-7316a4hl_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:dr6-7316a4hl:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:hdr-04kd_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:hdr-04kd:-:*:*:*:*:*:*:*|cpe:2.3:o:huntcctv:hdr-08kd_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:huntcctv:hdr-08kd:-:*:*:*:*:*:*:*|cpe:2.3:o:capturecctv:cdr_0410ve_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:capturecctv:cdr_0410ve:-:*:*:*:*:*:*:*|cpe:2.3:o:capturecctv:cdr_0820vde_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:capturecctv:cdr_0820vde:-:*:*:*:*:*:*:*|cpe:2.3:o:hachi:hv-04rd_pro_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hachi:hv-04rd_pro:-:*:*:*:*:*:*:*|cpe:2.3:o:hachi:hv-08rd_pro_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:hachi:hv-08rd_pro:-:*:*:*:*:*:*:*|cpe:2.3:o:novuscctv:nv-dvr1204_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:novuscctv:nv-dvr1204:-:*:*:*:*:*:*:*|cpe:2.3:o:novuscctv:nv-dvr1208_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:novuscctv:nv-dvr1208:-:*:*:*:*:*:*:*|cpe:2.3:o:novuscctv:nv-dvr1216_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:novuscctv:nv-dvr1216:-:*:*:*:*:*:*:*|cpe:2.3:o:vsp:tw-dvr604_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:vsp:tw-dvr604:-:*:*:*:*:*:*:*|cpe:2.3:o:vsp:tw-dvr616_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:vsp:tw-dvr616:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'capturecctv', 'hachi', 'huntcctv' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2007-3167,2007-06-11,Stack-based buffer overflow in the Vivotek Motion Jpeg ActiveX control (aka MjpegControl) in MjpegDecoder.dll 2.0.0.13 allows remote attackers to execute arbitrary code via a long PtzUrl property value.,7.6,2.0,,cpe:2.3:a:vivotek:mjpegcontrol:2.0.0.13:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'vivotek' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2018-20050,2018-12-10,Mishandling of an empty string on the Jooan JA-Q1H Wi-Fi camera with firmware 21.0.0.91 allows remote attackers to cause a denial of service (crash and reboot) via the ONVIF GetStreamUri method and GetVideoEncoderConfigurationOptions method.,7.5,3.0,,cpe:2.3:o:qacctv:jooan_ja-q1h_wi-fi_camera_firmware:21.0.0.91:*:*:*:*:*:*:*|cpe:2.3:h:qacctv:jooan_ja-q1h_wi-fi_camera:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'qacctv' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2018-20051,2018-12-10,"Mishandling of '>' on the Jooan JA-Q1H Wi-Fi camera with firmware 21.0.0.91 allows remote attackers to cause a denial of service (crash and reboot) via certain ONVIF methods such as CreateUsers, SetImagingSettings, GetStreamUri, and so on.",7.5,3.0,CWE-20,cpe:2.3:o:qacctv:jooan_ja-q1h_wi-fi_camera_firmware:21.0.0.91:*:*:*:*:*:*:*|cpe:2.3:h:qacctv:jooan_ja-q1h_wi-fi_camera:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'qacctv' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2018-14769,2018-09-05,VIVOTEK FD8177 devices before XXXXXX-VVTK-xx06a allow CSRF.,8.8,3.0,CWE-352,cpe:2.3:h:vivotek:camera:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'vivotek' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2018-14770,2018-09-05,"VIVOTEK FD8177 devices before XXXXXX-VVTK-xx06a allow remote attackers to execute arbitrary code (issue 1 of 2) via the ONVIF interface, (/onvif/device_service).",8.8,3.0,,cpe:2.3:h:vivotek:camera:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'vivotek' manufacture BOTH consumer home cameras and commercial NVR/DVR/enterprise surveillance lines. Neither the CPE product string nor the description identifies which product line is affected, so it cannot be determined whether this is a device a typical home user would own. Flagged for human review."
vendor_only,CVE-2022-30563,2022-06-28,"When an attacker uses a man-in-the-middle attack to sniff the request packets with success logging in through ONVIF, he can log in to the device by replaying the user's login packet.",7.4,3.1,,cpe:2.3:o:dahuasecurity:ipc-hdbw2431e-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2431e-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2831e-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2831e-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2230e-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2230e-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2831r-zs-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2831r-zs-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2831r-zas-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2831r-zas-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2531r-zs-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2531r-zs-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2531r-zas-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2531r-zas-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2531e-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2531e-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2431r-zs-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2431r-zs-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2431r-zas-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2431r-zas-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2231f-as-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2231f-as-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2231e-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2231e-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2231r-zs-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2231r-zs-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hdbw2231r-zas-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hdbw2231r-zas-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2231m-as-i2-b-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2231m-as-i2-b-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2231t-as-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2231t-as-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2231s-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2231s-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2231t-zs-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2231t-zs-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2231t-zas-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2231t-zas-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2230s-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2230s-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2431t-as-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2431t-as-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2431t-zs-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2431t-zs-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2431t-zas-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2431t-zas-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2431s-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2431s-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2531t-as-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2531t-as-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2531t-zs-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2531t-zs-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2531t-zas-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2531t-zas-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2531s-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2531s-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2831t-as-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2831t-as-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2831t-zs-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2831t-zs-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2831t-zas-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2831t-zas-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2831s-s-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2831s-s-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2439m-as-led-b-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2439m-as-led-b-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2239m-as-led-b-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2239m-as-led-b-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2439s-sa-led-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2439s-sa-led-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:ipc-hfw2239s-sa-led-s2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ipc-hfw2239s-sa-led-s2:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:asi7213x-t1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:asi7213x-t1:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:asi7223x-a-t1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:asi7223x-a-t1:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:asi7223x-a_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:asi7223x-a:-:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:asi7213x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:asi7213x:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'dahuasecurity' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2022-40784,2022-09-26,Unlimited strcpy on user input when setting a locale file leads to stack buffer overflow in mIPC camera firmware 5.3.1.2003161406.,8.8,3.1,CWE-787,cpe:2.3:o:mipcm:mipc_camera_firmware:5.3.1.2003161406:*:*:*:*:*:*:*|cpe:2.3:h:mipcm:mipc_camera:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'mipcm' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2022-40785,2022-09-26,Unsanitized input when setting a locale file leads to shell injection in mIPC camera firmware 5.3.1.2003161406. This allows an attacker to gain remote code execution on cameras running the firmware when a victim logs into a specially crafted mobile app.,8.8,3.1,CWE-78,cpe:2.3:o:mipcm:mipc_camera_firmware:5.3.1.2003161406:*:*:*:*:*:*:*|cpe:2.3:h:mipcm:mipc_camera:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'mipcm' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
vendor_only,CVE-2022-47618,2023-01-03,"Merit LILIN AH55B04 & AH55B08 DVR firm has hard-coded administrator credentials. An unauthenticated remote attacker can use these credentials to log in administrator page, to manipulate system or disrupt service.",9.8,3.1,CWE-798,cpe:2.3:o:meritlilin:ah55b08_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:meritlilin:ah55b08:-:*:*:*:*:*:*:*|cpe:2.3:o:meritlilin:ah55b04_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:meritlilin:ah55b04:-:*:*:*:*:*:*:*,Maybe,Low,"CPE vendor(s) 'meritlilin' are not in the known home-camera or commercial-CCTV lists, but the description does reference a camera/surveillance device. Whether such a device is deployed in private homes (vs. commercial/industrial sites) is unclear from the available data — needs human review."
